Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
lp-vo279,"Aansluiting HDMI en USB, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Schroefklem</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Data en media",TRUE,Title,Default Title,LP-VO279,36.89,continue,manual,TRUE,TRUE,,,active
lp-vo280,"Afdekraam 1-voudig Classic, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO280,2.49,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo280-1-l.webp,1,active
lp-vo281,"Afdekraam 2-voudig Classic, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO281,3.75,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo281-1-l.webp,1,active
lp-vo281,,,,,,,,,,,,,,,https://lichtplein.nl/img/p/lp-vo281-2-l.webp,2,
lp-vo282,"Afdekraam 3-voudig Classic, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO282,5.59,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo282-1-l.webp,1,active
lp-vo283,"Afdekraam 4-voudig Classic, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO283,7.25,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo283-1-l.webp,1,active
lp-vo284,"Afdekraam 5-voudig Classic, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO284,10.59,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo284-1-l.webp,1,active
lp-vo285,"Afdekraam 6-voudig Classic, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO285,12.25,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo285-1-l.webp,1,active
lp-vo286,"Afdekraam 1-voudig SlimLine, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO286,2.59,continue,manual,TRUE,TRUE,,,active
lp-vo287,"Afdekraam 2-voudig SlimLine, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO287,3.85,continue,manual,TRUE,TRUE,,,active
lp-vo288,"Afdekraam 3-voudig SlimLine, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO288,5.65,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo288-1-l.webp,1,active
lp-vo289,"Afdekraam 4-voudig SlimLine, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO289,7.35,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo289-1-l.webp,1,active
lp-vo290,"Afdekraam 5-voudig SlimLine, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO290,10.65,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo290-1-l.webp,1,active
lp-vo291,"Afdekraam 6-voudig SlimLine, bruin","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Standaard Europese maatvoering</li><li>Direct uit voorraad</li></ul><h3>Specificaties</h3><table><tr><td>Kleur</td><td>bruin</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Afdekramen",TRUE,Title,Default Title,LP-VO291,12.39,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo291-1-l.webp,1,active
lp-vo292,"Enkelpolige schakelaar, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO292,14.75,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo292-1-l.webp,1,active
lp-vo292,,,,,,,,,,,,,,,https://lichtplein.nl/img/p/lp-vo292-2-l.webp,2,
lp-vo293,"Pulsdrukker enkel, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO293,16.45,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo293-1-l.webp,1,active
lp-vo293,,,,,,,,,,,,,,,https://lichtplein.nl/img/p/lp-vo293-2-l.webp,2,
lp-vo294,"Tweepolige schakelaar, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO294,16.45,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo294-1-l.webp,1,active
lp-vo295,"Enkelpolige schakelaar IP44, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Schroefklem</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP44</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Schroefklem</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO295,17.69,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo295-1-l.webp,1,active
lp-vo296,"Serieschakelaar (2-voudig), metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO296,15.55,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo296-1-l.webp,1,active
lp-vo297,"Pulsdrukker dubbel, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO297,17.59,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo297-1-l.webp,1,active
lp-vo298,"Serieschakelaar (2-voudig) IP44, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Schroefklem</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP44</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Schroefklem</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO298,21.79,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo298-1-l.webp,1,active
lp-vo298,,,,,,,,,,,,,,,https://lichtplein.nl/img/p/lp-vo298-2-l.webp,2,
lp-vo298,,,,,,,,,,,,,,,https://lichtplein.nl/img/p/lp-vo298-3-l.webp,3,
lp-vo299,"Beldrukker, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO299,16.15,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo299-1-l.webp,1,active
lp-vo300,"Drievoudige schakelaar met controlelampje, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Schroefklem</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>16 A</td></tr><tr><td>Aansluitklem</td><td>Schroefklem</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO300,25.55,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo300-1-l.webp,1,active
lp-vo301,"Wisselschakelaar, metallic","<p>Schakelmateriaal met een tijdloos design en ruime keuze in afwerkingen, van wit en zand tot antraciet, metallic, glas en hout. Mechanismen en afdekramen apart leverbaar zodat u per project combineert. CE-gecertificeerd, geschikt voor de standaard Europese inbouwdoos.</p><ul><li>CE-gecertificeerd</li><li>Veerklem, snelle montage</li><li>Past in standaard inbouwdoos</li></ul><h3>Specificaties</h3><table><tr><td>Montage</td><td>Inbouw</td></tr><tr><td>IP-klasse</td><td>IP20</td></tr><tr><td>Afdekraam</td><td>Zonder afdekraam (apart bestellen)</td></tr><tr><td>Nominale stroom</td><td>10 A</td></tr><tr><td>Aansluitklem</td><td>Veerklem (snelaansluiting)</td></tr><tr><td>Kleur</td><td>metallic</td></tr><tr><td>Spanning</td><td>230 V</td></tr></table><p>Minimale afname 10 stuks. Projectprijs vanaf 100 stuks op aanvraag. Levering binnen 5 werkdagen.</p>",Lichtplein,VOLTA,"VOLTA,B2B,Schakelaars",TRUE,Title,Default Title,LP-VO301,16.45,continue,manual,TRUE,TRUE,https://lichtplein.nl/img/p/lp-vo301-1-l.webp,1,active
